Dryuae Chruia WJ-A e4233,,1312.06,303.53,28520.09
Dryuae Chruia YE-A e327,,1216.31,244.41,28444.66
Dryuae Chruia YU-P e5-869,,1993.5,360.16,29451.81
Dryuae Phyloea LG-Y e3255,,-5344.38,1358.75,28592.53
Dryuae Phyloi VD-T e3-1030,,2394.16,1525.16,29120.69
Dumbaa AA-A e1078,,-5172.53,70.72,22127.31
Dumbaa AP-A e856,,-4198.47,459.13,22047.28
Dumbaa BQ-P e5-4514,,-4229.56,263.66,23034.75
Dumbaa GL-Y e2405,,-4505.03,154,22171.91
Dumbaa JC-U e3-8243,,-4313.16,940.84,22741.53
Dumbaa KR-W e1-277,,-4477,180.81,22432.47
Dumbaa LX-T e3-1780,,-4272.91,898.63,22628.28
Dumbaa PN-T e3-9385,,-4350.38,455.31,22733
Dumbaa QT-R e4-6676,,-4756.69,612.59,22804.75
Dumbaa SD-B e4827,,-4503.59,976.59,22095.13
Dumbaa UO-R e4-1431,,-4517.34,429.06,22863.19
Dumbaa UO-R e4-1848,,-4508.78,429.78,22817.63
Dumbaa VP-O e6-29,,-4698.09,844.69,23234.41
Dumbaa WT-A e6353,,-4397.31,702.81,21986.56
Dumbaa XJ-R e4-5596,,-4252.63,196.09,22780.84
Dumbaa XK-O e6-3764,,-4545.88,742.91,23109.5
Dumbaa XY-A e1555,,-4018.66,778.34,22120.97
Dumbaa ZA-O e6-5555,,-5014.5,303.44,23211.03
Dumbaa ZJ-R e4-6735,,-3925.09,161.81,22850
Dumbaa ZU-Y e3222,,-4880.91,552.44,22218.06
Dumbae DB-X e1-2307,,-1081.16,597.75,22432.34
Dumbae HR-W e1-5390,,-1096.81,264.59,22396.91
Dumbae KC-V e2-5383,,-935.13,335.09,22506.41
Dumbae NM-W e1-6323,,-419.78,24.75,22304.72
Dumbae PO-Q e5-1007,,-792.03,937.59,22952.09
Dumbae QU-O e6-10672,,-1324.66,1017.53,23151.53
Dumbae SJ-Z e2563,,-1282.91,974.06,22181.88
Dumbae SY-S e3-3862,,-1008.19,85.5,22618.22
Dumbae TO-Z e3112,,-744.69,1235.41,22204.22
Dumbae TU-O e6-9740,,-772.06,1026.94,23215.13
Dumbae WJ-R e4-1209,,-697.22,173.5,22818.75
Dumbae YA-O e6-8992,,-1211.34,372.38,23155.97
Dumbae ZE-Z e8958,,-428.44,783.22,22249.5
Dumbae ZP-P e5-7670,,-832.16,272.38,22994.34
Dumbai GL-Y e3244,,5812.16,221.84,22153.31
Dumbai HA-A e5436,,6200.28,34.69,22118.47
Dumbai SO-R e4-8930,,5414.06,340.66,22896.09
Dumbai YK-P e5-6275,,5192.88,36.09,22990.84
Dumbai YP-O e6-1487,,6032.81,807.41,23121.31
Dumbe VO-A e1243,,6531.13,514.47,22038.38
Dumbio CQ-Y e756,,-8555.09,407.84,22275.03
Dumbio DF-A e6033,,-8067.72,144.81,22006.41
Dumbio DQ-X e1-3827,,-7815.72,1058.97,22383.84
Dumbio EG-X e1-1641,,-8303.5,735.06,22384.25
Dumbio EG-Y e2900,,-8978.28,103.66,22147.75
Dumbio EW-V e2-3045,,-8236.19,990.97,22525.38
Dumbio FA-A e6346,,-8221.63,8.16,22031.34
Dumbio GM-V e2-2309,,-8568.16,676.47,22505.22
Dumbio GW-W e1-10101,,-8695.09,354.38,22387.94
Dumbio GX-T e3-5994,,-8994.5,787.25,22716.75
Dumbio JR-W e1-2898,,-8449.56,202.72,22442.09
Dumbio LD-S e4-374,,-8736.03,831.69,22806.03
Dumbio OO-Q e5-94,,-8678.16,1068.44,22938.94
Dumbio UE-Z e2833,,-8975.88,908,22183.63
Dumbio VO-Z e212,,-8074.5,1252.34,22252.31
Dumbio WE-Q e5-5190,,-8031.31,762.19,22941.34
Dumbio XY-A e4925,,-7773.97,803.13,22083.72
Dumbio YO-A e308,,-8345.69,461.63,22112.19
Dumbio YU-P e5-2025,,-8257.63,371.69,22982.19
Dumbio ZJ-A e4380,,-8517.19,308.81,22090.41
Dumboe BP-A e6579,,-9088.75,536.66,21996.91
Dumboe DA-A e4602,,-9817.47,83.16,22045.22
Dumboe DB-W e2-2830,,-9462.88,1222.56,22546.03
Dumboe JB-X e1-7118,,-9029.59,533.5,22349.09
Dumboe JL-Y e325,,-9086.91,210.91,22184.63
Dumboe VZ-P e5-841,,-9820.44,607.44,23071.44
Dumboe XE-R e4-1219,,-9758.56,15.13,22832.47
Dumboe YJ-A e1810,,-9840.22,416.41,22110.5
Dumboe ZO-A e8545,,-9464.53,590.13,21986.44
Dumboea BQ-X e1-1763,,-6880.66,1072.94,22411.56
Dumboea BQ-X e1-3642,,-6868.84,1063.38,22350.75
Dumboea IX-T e3-371,,-7390.34,801.03,22648.88
Dumboea PS-U e2-3137,,-7170.31,112.84,22540.69
Dumboea RZ-O e6-362,,-7263.34,1161.22,23143.44
Dumboea SS-U e2-5413,,-6756.63,-23.13,22503.81
Dumboea WP-X e1-4897,,-7586.88,1044.91,22325.09
Dumboea XF-O e6-715,,-7434.06,607.78,23191.09
Dumboi BF-A e503,,-5923.69,228.88,22047.97
Dumboi CV-Y e7309,,-5669.28,508.13,22213.22
Dumboi DR-V e2-8982,,-6266.94,799.28,22603.78
Dumboi GR-N e6-2341,,-5673.53,57.13,23192.16
Dumboi KH-V e2-5105,,-5787.81,594.25,22476.5
Dumboi KW-W e1-6126,,-5412.44,454.28,22367.94
Dumboi LC-V e2-2988,,-5914.53,385.91,22555.13
Dumboi PJ-Q e5-7136,,-6200.56,890.91,23006.88
Dumboi RN-T e3-1632,,-5236.28,602.16,22631.09
Dumboi SY-A e4997,,-6130.34,783.34,22134.38
Dumboi XP-X e1-7577,,-6154.66,994.59,22450.38
Dumboi YJ-A e339,,-6131.72,403.16,21988.53
Dumbooe AF-Z e3052,,1018.47,822.63,22137.59
Dumbooe BL-X e1-1690,,500.94,863.25,22405.88
Dumbooe IB-X e1-2315,,1004.06,608.94,22404.16
Dumbooe KC-U e3-937,,1039.19,967.66,22751.22
Dumbooe KH-V e2-3657,,709.09,518.28,22479.66
Dumbooe OT-Q e5-2340,,642.31,1189.84,22950.03
Dumbooe PY-R e4-2497,,523.81,635.03,22898.84
Dumbooe SO-Q e5-5517,,909.41,1038.31,23001.22
Dumbooe WY-A e9005,,1013.63,897.63,21997.94
Dumbooe YU-X e1-2297,,651.91,1135.81,22453.44
Dumbou CR-N e6-219,,10316.41,29.63,23205.06
Dumbue BL-O e6-4502,,4933.13,646.69,23240.25
Dumbue EF-A e27,,4889.13,198.34,22033.34
Dumbue EW-W e1-1537,,3896.97,377.72,22401.69
Dumbue EW-W e1-4516,,3835.66,367.16,22403.63
Dumbue FM-V e2-5867,,3986.88,615.97,22613.53
Dumbue II-S e4-5810,,3775.56,984.69,22843.13
Dumbue LC-V e2-5652,,4267.13,325.91,22575.72
Dumbue LM-W e1-5295,,4277.63,112.59,22384.06
Dumbue LW-W e1-9298,,5039.66,418.63,22444.56
Dumbue MH-V e2-8368,,4834.25,543.53,22518.28
Dumbue MN-T e3-7685,,4166.19,553.88,22639.88
Dumbue OC-V e2-583,,4881.63,389.19,22538.09
Dumbue PC-V e2-9068,,5020.38,366.66,22525.94
Dumbue TT-R e4-8357,,4715.22,566.28,22842.59
Dumbue VJ-Q e5-5678,,4908.34,865.13,22998.34
Dumbue WZ-P e5-4435,,4498.19,499.44,23020.25
Dumbue XF-O e6-4693,,4013.38,536.38,23182.75
Dumbue ZF-O e6-4934,,4300.66,458.94,23215.66
Dunee EW-W e1-90,,-11508.81,302.38,22363.69
Dunee PN-T e3-3413,,-10764.13,546.88,22615.5
Dunee PX-U e2-212,,-10655.22,220.22,22463.94
Dunee TS-U e2-1054,,-10307.75,20.03,22536.97
Dunee TS-U e2-1234,,-10353.28,83.13,22531.31
Dunee XE-R e4-371,,-11043.91,-24.78,22782.53
Eactaift BA-A e37,,-9992.41,12.16,42539.13
Eactaipp TS-U e2-21,,-10421.41,6.59,42968.25
Eactaisky IR-N e6-2,,-19483.84,8,43610.38
Eembaids CW-V e2-2599,,5450.16,990.75,30145.34
Eembaids JR-N e6-729,,6307.78,-10.09,30872.72
Eembaids RX-U e2-4040,,6322.84,255.38,30141.84
Eembaids UD-B e2107,,6057.84,1067.41,29739.47
Eembaids VT-A e3513,,5651.63,774.09,29685.69
Eembaids WP-P e5-2976,,5116.53,237.34,30629.72
Eembaids WT-A e2092,,5849.69,658.13,29804.69
Eembaids XJ-R e4-6886,,5872.84,167.91,30536.56
Eembaids YE-R e4-6413,,5708.47,24.31,30590.16
Eembaids YK-P e5-2911,,5159.53,93.28,30647.28
Eembaisk BQ-Y e1948,,2671.75,328,29824.84
Eembaisk DG-O e6-2972,,3727.41,539.28,30848.22
Eembaisk EM-V e2-10613,,2566.91,617.34,30142.28
Eembaisk HG-Y e1017,,3099.19,70.53,29840.63
Eembaisk IS-T e3-8481,,2612.44,768.38,30362.66
Eembaisk LS-T e3-6365,,3027.75,619.69,30305.84
Eembaisk QD-T e3-355,,2857.97,220.47,30408.75
Eembaisk VU-O e6-4030,,3389.56,1053.31,30919.13
Eembaisk WF-O e6-1404,,2597.59,507.38,30862.16
Eembaisk WZ-P e5-8527,,3220.66,528.56,30701.13
Eembaisk XZ-P e5-1291,,3453.69,611.53,30705.5
Eembaism AP-A e257,,7343.97,480.19,29803.47
Eembaism FA-A e127,,7275.44,27.5,29676.22
Eembaism OJ-Q e5-32,,6362.25,784.25,30738.63
Eembaism SD-B e170,,6997.09,990.88,29790.53
Eembaism UK-O e6-264,,6380,641.63,30835.13
Eembaism VU-P e5-5571,,6619.91,384.03,30718.06
Eembaism YE-Z e72,,7113.81,865.94,29848.41
Eephaidst SU-O e6-14,,-22675.59,-300.03,18122.44
Eephaik DH-U e3-4334,,-12592.97,-155.78,17611.84
Eephaik EW-V e2-229,,-12067.47,-239.91,17357.44
Eephaik KX-T e3-158,,-12083.25,-418.88,17518.91
Eephaik NT-Q e5-220,,-12322.59,-38.75,17955.38
Eephaik UJ-Q e5-2366,,-11856.5,-440.03,17869.44
Eephaik UZ-O e6-5947,,-11836.69,-159.72,18050.03
Eephaills DQ-X e1-16,,-10388.63,-223.72,17227.84
Eephaills KI-S e4-1079,,-11223.53,-272.34,17808.38
Eephaills VU-X e1-276,,-11337.25,-76,17331.69
Eephaills WY-A e1,,-10477.22,-426.91,17003.88
Eephaim AQ-X e1-1649,,-4522.44,-242.78,17296.84
Eephaim DG-O e6-5763,,-3964.5,-673.28,18126.22
Eephaim HW-V e2-8557,,-3935.78,-217.47,17488.47
Eephaim IS-T e3-4847,,-5155.88,-520.09,17506.63
Eephaim KH-V e2-4569,,-4498.25,-737.22,17350.78
Eephaim MY-R e4-3831,,-5154.66,-583.94,17713.28
Eephaim SJ-Q e5-4363,,-4459.88,-378.47,17946.34
Eephaim UU-P e5-7409,,-5107.31,-984.97,17949.84
Eephaim VZ-P e5-4449,,-4647.63,-781.63,17961.34
Eephaim WJ-Z e5574,,-4534.28,-290.31,17144.84
Eephaim XO-A e4974,,-4658.69,-736.09,16980.03
Eephaim YZ-Y e2362,,-4849.5,-536.09,17063.25
Eephaim ZZ-P e5-1881,,-4023.69,-741.59,17833.47
Eephain AG-O e6-1706,,-3243.19,-821.41,18120.47
Eephain CA-Z e292,,-2807.25,-544.88,17106.16
Eephain DB-W e2-2711,,-3058.47,-83.13,17336.91
Eephain LC-U e3-8828,,-2784.06,-313.31,17625.41
Eephain PZ-O e6-0,,-3671.56,-71.41,18103.91
Eephain QI-B e2019,,-3107.5,-50.19,16926.56
Eephain QI-B e9972,,-3170.28,-143.56,16944.84
Eephain QO-R e4-6465,,-3865.59,-901.47,17684.34
Eephain RI-T e3-987,,-2969.78,-943.81,17585.59
Eephain TD-B e2935,,-2961.94,-246.63,16991.03
Eephain TO-Z e3475,,-3388.25,-162.97,17109.34
Eephain TP-O e6-750,,-3598.34,-347.91,18060.25
Eephain UY-A e778,,-3216.06,-439.47,17001.16
Eephain VT-R e4-4196,,-2658.84,-771.25,17698.19
Eephain YJ-A e4726,,-3539.56,-977.94,16936.56
Eephain ZA-W e2-7795,,-3630.19,-154.94,17487.88
Eesholt DW-V e2-2310,,530,-334.81,17483.25
Eesholt FB-X e1-614,,491.09,-744.53,17292.91
Eesholt KR-W e1-2578,,683.13,-1069.53,17267.97
Eesholt SO-Q e5-5035,,1029.13,-186.97,17897.44
Eeshoqs AW-V e2-4918,,2649.41,-243.69,17470.19
Eeshoqs CB-O e6-1555,,3225.13,-874.38,18008.94
Eeshoqs HW-V e2-3,,3627.34,-338.16,17358.09
Eeshoqs NO-Q e5-182,,2697.69,-275.41,17931.22
Eeshoqs UP-O e6-17,,2858.41,-378.22,18047.28
Eeshoqs VD-B e352,,3670.53,-219.94,16914.16
Eeshorks BQ-Y e35,,1467.19,-962.72,17110.41
Eeshorks EH-U e3-7740,,1606.09,-103.41,17527.53
Eeshorks NI-S e4-30,,2063.34,-293.56,17671.66
Eeshorks NN-S e4-1,,2341.75,-41.78,17676.03
Eeshorks VP-O e6-133,,1848.25,-384.28,18027.16
Eeshorps SP-O e6-253,,3801.16,-495.47,17976.16
Eeshorps ZA-W e2-6380,,3942.13,-177.78,17440.25
Eeshorps ZP-X e1-281,,4398.47,-333.84,17321.28
Eeshovvy ER-V e2-3925,,-1004.84,-368.16,17451.22
Eeshovvy FB-X e1-2582,,-741.09,-756.84,17243.06
Eeshovvy FH-U e3-9530,,-803.97,-146.41,17604.44
Eeshovvy HM-V e2-5932,,-788.91,-614.88,17470.94
Eeshovvy MI-S e4-4198,,-663,-337.41,17704.28
Eeshovvy NO-Q e5-8988,,-1175.84,-335.56,17931.5
Eeshovvy TP-O e6-9186,,-1101.03,-480.31,18079.13
Eeshovvy UO-R e4-2789,,-601.69,-962.5,17813.34
Eeshovvy WK-O e6-206,,-992,-610.91,18071.75
Egnairbs AW-N e6-1916,,-6413.5,1504.91,23241.44
Egnairbs ZU-Y e916,,-6226.16,1748.06,22268.53
Egnaiw GG-Y e156,,1683.03,1263.84,22227.84
Egnaiwn HC-U e3-4,,-855.09,2288.72,22709.41
Egnaiwn VZ-P e5-1269,,-804.91,1863.78,23061.28
Eidairld FM-V e2-53,,-2419.91,-538.88,11071.66
Eimbaisys IG-Y e845,,-4490.13,1369.09,29843.19
Eimbaisys VD-T e3-2172,,-3964.19,1524.78,30304.59
Eimbaith HR-N e6-3135,,-1767.47,1308.66,30875.75
Eimbaitls DL-P e5-1248,,829,1409.91,30740.91
Eimbaitls FR-N e6-2104,,470.91,1387.72,30822.19
Eimbaitls YE-R e4-1977,,712.88,1344.44,30606.41
Ellaisms QX-U e2-43,,-5469.94,260.09,9673.84
Ellogy DF-A e14,,-21008.59,140,9228.22
Eoch Blao CQ-Y e6270,,4135.97,-842.34,27290.34
Eoch Blao KN-S e4-7526,,4449.78,-55.78,27949.28
Eoch Blao KW-W e1-5992,,4773,-923.19,27517.66
Eoch Blao LN-S e4-9532,,4727.47,-28.41,27998.38
Eoch Blao NI-T e3-1482,,4092.38,-963.22,27835.66
Eoch Blao NN-S e4-10338,,4960.44,-90.97,27938.97
Eoch Blao OI-T e3-651,,4154,-938.47,27816.28
Eoch Blao OS-T e3-1005,,4821.81,-597.44,27748.16
Eoch Blao RD-B e1474,,4384.94,-248.44,27146.22
Eoch Blao SI-T e3-2057,,4810.34,-920.72,27817.63
Eoch Blao TE-Q e5-3793,,4364.84,-634.91,28073.94
Eoch Blao UZ-O e6-3694,,4832.06,-75.84,28287.09
Eoch Blao WP-O e6-8625,,4539.38,-466.72,28312.72
Eoch Blao XZ-P e5-9127,,4718.72,-690.81,28205.28
Eoch Blao YU-X e1-3849,,4557.59,-41.75,27543.47
Eoch Bli DL-P e5-3812,,2122.66,-1282.16,28065.69
Eoch Bli DR-V e2-8775,,1464.25,-483.75,27659.97
Eoch Bli FL-Y e4365,,1854.94,-996.94,27349.81
Eoch Bli GR-V e2-6518,,1920.34,-375.84,27607.5
Eoch Bli JR-V e2-6049,,2461.88,-383.22,27577.72
Eoch Bli KT-Q e5-9013,,1299.91,-144.81,28191.09
Eoch Bli TY-A e2211,,1725.19,-385,27119.56
Eoch Blou DR-V e2-10122,,-8826.59,-425.84,27577.44
Eoch Blou DV-Y e1478,,-8095.47,-802.81,27260.28
Eoch Blou FV-Y e1389,,-7759.19,-666.5,27403.53
Eoch Blou GB-X e1-2565,,-8344.34,-669.31,27549.44
Eoch Blou GC-U e3-6503,,-8695.06,-239.22,27801.16
Eoch Blou GM-V e2-4853,,-8562.13,-652.69,27667.16
Eoch Blou IM-V e2-6549,,-8304.06,-641.19,27661.75
Eoch Blou JR-V e2-2305,,-7902.13,-464.66,27579.47
Eoch Blou NX-T e3-9800,,-7893.81,-398.13,27794.91
Eoch Blou OD-T e3-159,,-8966.13,-1127.53,27894.81
Eoch Blou OI-S e4-2482,,-7974.34,-338.06,27958.31
Eoch Blou OJ-Q e5-1267,,-9010.53,-465.44,28088.5
Eoch Blou OJ-Q e5-3154,,-8941.25,-346.63,28147.91
Eoch Blou QD-S e4-1828,,-7971.22,-375.22,27942.84
Eoch Blou QD-S e4-3237,,-7998.13,-389.53,28036.41
Eoch Blou UU-O e6-5520,,-8285.5,-309.69,28275.53
Eoch Blou VY-A e5970,,-8116.41,-355.06,27162
Eoch Blou VZ-P e5-1123,,-8396.94,-670.75,28129.63
Eoch Blou WU-O e6-8273,,-7973,-315.69,28325.66
Eoch Byio JC-V e2-8163,,1442.59,-838.44,30279.06
Eoch Byio KX-T e3-2740,,1947.44,-356.19,30448.19
Eoch Byio LC-U e3-3482,,2373.19,-310.16,30401.81
Eoch Byio QO-R e4-684,,1318.59,-948.41,30502.69
Eoch Byio RS-U e2-4891,,2069.69,-1300.34,30266.34
Eoch Byio SO-Q e5-378,,2183.94,-191.53,30718.28
Eoch Byio SU-O e6-1992,,1561.28,-261.81,30796.09
Eoch Byio SY-A e8226,,1580.31,-486.53,29669.5
Eoch Byio UO-A e328,,1233,-824.5,29779.25
Eoch Byio UY-S e3-6738,,1897.06,-1164,30299.25
Eoch Byio WP-X e1-3834,,1320.91,-281.41,30112.97
Eoch Byoea AA-Z e3179,,4532.91,-585.84,29925.03
Eoch Byoea AF-Z e3915,,4801.31,-360.41,29926.31
Eoch Byoea CK-A e3271,,4818.38,-852.28,29666.09
Eoch Byoea CV-Y e6266,,4535.03,-740,29921.31
Eoch Byoea CV-Y e8854,,4574.91,-761.28,29898.06
Eoch Byoea FB-O e6-2674,,4933.88,-844.34,30779.47
Eoch Byoea HN-S e4-2772,,4024.06,-160.06,30503.84
Eoch Byoea JX-T e3-4114,,4279.34,-403.78,30316.88
Eoch Byoea KH-V e2-3056,,4475.41,-820.91,30155.28
Eoch Byoea KH-V e2-9759,,4495.13,-725.47,30291.31
Eoch Byoea LW-W e1-6284,,4994.84,-863.41,30089.03
Eoch Byoea NC-V e2-4824,,4726.97,-874.75,30227.72
Eoch Byoea UU-O e6-7212,,4489.66,-339.44,30915.69
Eoch Byoea VK-O e6-321,,4066.53,-613.53,30906.94
Eoch Byoea VT-A e8143,,4402.47,-587.59,29666.78
Eoch Flyi AL-X e1-6262,,-6046.13,-452.53,17216.34
Eoch Flyi AV-X e1-3892,,-5450.22,-52.63,17222.88
Eoch Flyi CR-V e2-537,,-6397.94,-351.88,17417.72
Eoch Flyi CV-Y e25,,-5822.22,-785.03,17133.69
Eoch Flyi DG-X e1-3132,,-5891.16,-528.53,17247.13
Eoch Flyi DR-V e2-4912,,-6159.97,-432.63,17477.59
Eoch Flyi GG-X e1-539,,-5396.13,-567.97,17321.75
Eoch Flyi HM-V e2-9686,,-5872.16,-627.81,17339.94
Eoch Flyi RD-S e4-6585,,-5261.38,-381.66,17693.44
Eoch Flyi TJ-Z e7954,,-6163.66,-256.81,17107.38
Eoch Flyi VE-Q e5-6268,,-5640.47,-564.59,17892.63
Eoch Flyi VP-O e6-1928,,-5828.97,-366.06,18082.28
Eoch Flyi XJ-A e2576,,-6150.94,-921.09,16978.81
Eoch Flyi XJ-A e3549,,-6230.09,-923.97,16908.03
Eoch Flyi ZK-X e1-3427,,-6299.78,-373.22,17249
Eoch Flyuae AP-A e247,,-7959.28,-770.16,16884.28
Eoch Flyuae BF-Z e209,,-7807.59,-479.63,17019.5
Eoch Flyuae CL-X e1-2216,,-8323.75,-415.31,17204.63
Eoch Flyuae JX-T e3-347,,-8408.03,-377.44,17563.41
Eoch Flyuae LI-S e4-3629,,-8505.94,-217.06,17777.53
Eoch Flyuae MS-T e3-2968,,-8367.16,-658.22,17588.91
Eoch Flyuae PY-R e4-684,,-8417.53,-635.06,17741.75
Eoch Flyuae PZ-O e6-1499,,-8782.56,-158.56,18111.88
Eoch Flyuae PZ-O e6-687,,-8762.31,-137.34,18021.03
Eoch Flyuae UU-O e6-2971,,-8333.78,-266.78,18122.63
Eoch Flyuae WU-O e6-9895,,-8021.5,-224.5,18040.84
Eoch Pra PO-Q e5-2770,,-5954.75,-1529.06,20437.06
Eoch Pri AG-X e1-4774,,-6362.28,-584.72,19868.47
Eoch Pri AQ-X e1-1828,,-5715.16,-229.38,19856.28
Eoch Pri CB-W e2-7940,,-5688.81,-116.94,19918.91
Eoch Pri FB-W e2-5646,,-5337.38,-173.81,19962.06
Eoch Pri FQ-Y e5188,,-5627.13,-889.78,19701.16
Eoch Pri HB-X e1-258,,-5622.97,-729.41,19870.41
Eoch Pri HQ-Y e5066,,-5262.25,-971.16,19609.09
Eoch Pri KC-V e2-9427,,-6040.5,-911.25,19971.03
Eoch Pri MD-S e4-1965,,-6097.91,-434.91,20327.88
Eoch Pri OS-T e3-346,,-5486.84,-642.59,20193.22
Eoch Pri OT-Q e5-3495,,-5750.31,-128.94,20385.47
Eoch Pri OT-Q e5-9319,,-5697.53,-26,20423.75
Eoch Pri QO-Q e5-2376,,-5709.06,-234.28,20473.19
Eoch pri RT-Q e5-1214,,-5335.03,-124.16,20382.81
Eoch Pri TU-O e6-3228,,-5949.88,-245.09,20617.88
Eoch Pri VO-A e1155,,-6303.47,-739.84,19552.88
Eoch Pri WU-P e5-2519,,-6121.38,-845.13,20409.84
Eoch Pri WZ-Y e4538,,-6394.56,-577.91,19648.78
Eoch Pri YJ-A e945,,-6086.22,-897.38,19524.44
Eoch Pruae GX-T e3-7480,,-8919.81,-428.09,20085.16
Eoch Pruae HC-U e3-4418,,-8447.66,-186.84,20150.75
Eoch Pruae KN-S e4-3497,,-8383.16,-182.56,20330.56
Eoch Pruae MI-B e595,,-8886.97,-31.78,19468.66
Eoch Pruae PI-S e4-9283,,-7859.5,-289.34,20228.44
Eoch Pruae PT-Q e5-4411,,-8179.75,-27.03,20463.5
Eoch Pruae SJ-Q e5-201,,-8368.06,-390.97,20430.81
Eoch Pruae VJ-Z e1164,,-8435.25,-302.25,19656.13
Eoch Pruae VT-A e7027,,-8528.06,-628.28,19514.22
Eoch Pruae VT-R e4-7860,,-7846.16,-748.09,20216.75
Eoch Pruae YE-Z e8091,,-8378.97,-363.09,19610.69
Eocs Bre HR-W e1-24,,11747.69,239.03,30021.94
Eocs Brue YA-O e6-14,,-19264.72,307.25,30895.19
Eodgold ER-N e6-53,,-15092.22,53.5,11732.25
Eodgorph EB-O e6-111,,-5388.25,307.59,11686.78
Eodgorph PI-T e3-21,,-5869.22,351.44,11132.16
Eodgovvy GW-W e1-17,,1670.72,429.31,10888.25
Eodgovvy ZP-P e5-1,,1762.94,197.72,11483.53
Eok Blooe EL-X e1-677,,-1641.09,-1655.53,27473.5
Eok Blou AQ-X e1-2134,,-1889.81,-341.44,27472.84
Eok Blou AV-X e1-2648,,-1662.22,-139.41,27469.22
Eok Blou EG-X e1-5541,,-1977.13,-612.25,27521.16
Eok Blou EV-Y e3334,,-1577.91,-801.19,27259.44
Eok Blou FB-X e1-280,,-2076.97,-715.38,27478.97
Eok Blou GQ-Y e680,,-1608.19,-826.13,27304.16
Eok Blou NH-V e2-1385,,-1458.53,-752.66,27731.72
Eok Blou OI-T e3-1633,,-2218.34,-896.28,27748.78
Eok Blou OI-T e3-408,,-2161.22,-828.06,27752.25
Eok Blou OS-T e3-1926,,-1551.19,-631.09,27830.16
Eok Blou OS-T e3-782,,-1614.56,-622.72,27822.91
Eok Blou QI-T e3-48,,-1970.84,-826.53,27894.31
Eok Blou RO-Q e5-5957,,-1753.94,-339,28164.25
Eok Blou SO-R e4-8016,,-2228.56,-983.19,27921.56
Eok Blou UJ-Z e3184,,-2149.47,-308.72,27382.59
Eok Blou UO-R e4-8268,,-1937.22,-924.91,27944.28
Eok Blou UO-Z e4027,,-1836.19,-44.81,27372.34
Eok Blou WP-X e1-365,,-2556.28,-277.53,27489.66
Eok Blou WU-O e6-4091,,-1510,-297,28263.97
Eok Blou XE-Q e5-7612,,-1451.63,-557.63,28122.5
Eok Blou XP-O e6-3326,,-1733.94,-504.5,28244.5
Eok Blou XU-P e5-5491,,-2073.53,-925.28,28155.38
Eok Blou XU-X e1-5427,,-1998.28,-118.91,27432.03
Eok Blou YA-W e2-7081,,-2507.81,-126.53,27584.09
Eok Blou YU-P e5-8562,,-1862.53,-896.97,28185.53
Eok Bluae CB-W e2-2294,,596.91,-118.66,27659.41
Eok Bluae HC-U e3-4958,,535.94,-201.06,27866.44
Eok Bluae OM-W e1-7494,,932.25,-1179.97,27440.56
Eok Bluae QO-Q e5-746,,651.19,-280.75,28143.13
Eok Bluae TD-T e3-1735,,776.28,-1082.16,27789.28
Eok Bluae TD-T e3-6234,,828.41,-1087.72,27868.03
Eok Bluae TO-R e4-1140,,440.97,-913.06,27924.06
Eok Bluae VT-A e4189,,499.56,-588.72,27234.94
Eok Bluae VZ-P e5-2579,,466.97,-678.81,28179.56
Eok Bluae XY-S e3-5006,,1092.88,-1161.56,27760.03
Eok Bluae YE-R e4-6290,,707.88,-1228.69,27966.03
Eok Bluae ZF-O e6-5689,,503.44,-757.88,28306.84
Eok Bluae ZT-A e72,,1142.88,-575.38,27228.06
Eok Byio CB-X e1-2033,,7686.16,-748.13,30130.47
Eok Byio QD-B e212,,7940.81,-263.44,29744.88
Eok Byoe FB-W e2-1010,,1214.22,-109.88,30175.41
Eok Byoe JH-V e2-2184,,454.31,-800.38,30164.16
Eok Byoe KR-W e1-3341,,585.66,-1011.75,30078.41
Eok Byoe MI-S e4-1200,,678.81,-232.94,30575.06
Eok Byoe MS-T e3-3727,,586.72,-564.59,30439.81
Eok Byoe NX-T e3-2731,,1110.66,-359.19,30330.72
Eok Byoe TI-T e3-888,,1159.84,-978.94,30362.81
Eok Byoe TO-R e4-3741,,540.03,-946.66,30482.81
Eok Byoe VJ-Q e5-5907,,1211.06,-458.78,30658.84
Eok Byoe WO-R e4-653,,1014.63,-831.75,30550.34
Eok Byoe XU-O e6-3398,,1062.09,-217.34,30893.16
Eok Byoe YE-Z e4445,,645.25,-484.97,29890.06
Eok Byoe ZJ-Z e2506,,1098.22,-310.03,29906.47
Eok Flyuae GH-V e2-1405,,-2509.38,-775.47,17448.16
Eok Flyuae IB-X e1-529,,-1570.25,-799.75,17245.19
Eok Flyuae II-S e4-4607,,-2588.25,-243.84,17673.75
Eok Flyuae KS-T e3-449,,-2250.28,-647.56,17581.94
Eok Flyuae LD-S e4-154,,-2332.56,-450.81,17780.97
Eok Flyuae MH-V e2-3834,,-1662.59,-714.34,17396
Eok Flyuae NN-T e3-5990,,-2085.09,-707.59,17500.88
Eok Flyuae OY-R e4-7268,,-2161.97,-639.56,17672.03
Eok Flyuae UO-Z e4232,,-1932.16,-88.84,17126.41
Eok Flyuae WK-O e6-6972,,-2240.41,-521.63,18029.91
Eok Flyuae XO-R e4-5021,,-1455.25,-983.41,17744.09
Eok Gree BA-Z e1543,,-1817.19,-627.41,29839.88
